,zipcode,city,state,median_listing_price
0,07458, Saddle River ,NJ ,9999999
1,07003, BLOOMFIELD ,NJ ,439900
2,07436, OAKLAND ,NJ ,450000
3,08736, Manasquan ,NJ ,585000
4,07401, Allendale ,NJ ,999900
5,08817, Edison ,NJ ,240000
6,07620, Alpine ,NJ ,6699000
7,07016, CRANFORD ,NJ ,509000
8,07013, CLIFTON ,NJ ,280000
9,07922, Berkeley Heights ,NJ ,699000
10,07470, Wayne ,NJ ,494000
11,07083, Union ,NJ ,315000
12,07762, SPRING LAKE ,NJ ,12900000
13,07004, FAIRFIELD ,NJ ,429000
14,07726, MANALAPAN ,NJ ,700000
15,07731, Howell ,NJ ,199500
16,07869, RANDOLPH ,NJ ,349000
17,08742, POINT PLEASANT BORO ,NJ ,425000
18,07054, PARSIPPANY ,NJ ,159500
19,07470, WAYNE ,NJ ,313500
20,07755, Oakhurst ,NJ ,525000
21,07017, EAST ORANGE ,NJ ,269900
22,07666, Teaneck ,NJ ,599000
23,07463, WALDWICK ,NJ ,345500
24,07620, ALPINE ,NJ ,18500000
25,37918, KNOXVILLE ,TN ,189900
26,37917, KNOXVILLE ,TN ,95000
27,37167, SMYRNA ,TN ,219900
28,37804, Maryville ,TN ,194900
29,38119, MEMPHIS ,TN ,465000
30,37209, Nashville ,TN ,214900
31,37343, HIXSON ,TN ,285000
32,37421, CHATTANOOGA ,TN ,195000
33,38016, Cordova ,TN ,179900
34,37918, KNOXVILLE ,TN ,170000
35,37411, CHATTANOOGA ,TN ,249900
36,37683, Mountain City ,TN ,215000
37,37064, Franklin ,TN ,310000
38,37013, ANTIOCH ,TN ,117900
39,37323, Cleveland ,TN ,59900
40,37221, NASHVILLE ,TN ,590000
41,38106, MEMPHIS ,TN ,11900
42,37075, HENDERSONVILLE ,TN ,234000
43,37166, Smithville ,TN ,99000
44,37215, NASHVILLE ,TN ,750000
45,37027, BRENTWOOD ,TN ,435000
46,38305, Jackson ,TN ,249900
47,37922, Knoxville ,TN ,415000
48,37027, Brentwood ,TN ,1975000
49,37172, Springfield ,TN ,380000
50,91436, Encino ,CA ,7495000
51,93953, Pebble Beach ,CA ,34900000
52,92126, San Diego ,CA ,249900
53,92705, SANTA ANA ,CA ,19900000
54,94608, EMERYVILLE ,CA ,699000
55,91302, Calabasas ,CA ,399000
56,91342, Sylmar ,CA ,245000
57,91361, Thousand Oaks ,CA ,29900000
58,91206, GLENDALE ,CA ,360000
59,95060, Santa Cruz ,CA ,198000
60,93953, Pebble Beach ,CA ,37000000
61,91302, CALABASAS ,CA ,4995000
62,95678, Roseville ,CA ,325000
63,92008, CARLSBAD ,CA ,29950000
64,90254, Hermosa Beach ,CA ,22000000
65,92124, SAN DIEGO ,CA ,530000
66,95838, SACRAMENTO ,CA ,182700
67,91606, North Hollywood ,CA ,579000
68,92111, San Diego ,CA ,175000
69,92626, COSTA MESA ,CA ,399900
70,95660, NORTH HIGHLANDS ,CA ,290000
71,95123, SAN JOSE ,CA ,749000
72,90277, REDONDO BEACH ,CA ,1199000
73,95020, Gilroy ,CA ,599888
74,93313, Bakersfield ,CA ,269900
75,84790, Saint George ,UT ,1750000
76,84043, Lehi ,UT ,419500
77,84092, SANDY ,UT ,455000
78,84047, Midvale ,UT ,289000
79,84043, Lehi ,UT ,1200000
80,84770, St George ,UT ,419000
81,84770, St George ,UT ,249000
82,84770, St George ,UT ,324900
83,84663, Springville ,UT ,299900
84,84020, Draper ,UT ,435000
85,84049, Midway ,UT ,350000
86,84088, WEST JORDAN ,UT ,325000
87,84107, Murray ,UT ,114900
88,84121, Cottonwood Heights ,UT ,625000
89,84088, WEST JORDAN ,UT ,275000
90,84084, WEST JORDAN ,UT ,224500
91,84010, BOUNTIFUL ,UT ,495000
92,84020, DRAPER ,UT ,999900
93,84088, West Jordan ,UT ,56900
94,84043, Lehi ,UT ,339900
95,84040, LAYTON ,UT ,309000
96,84060, Park City ,UT ,6250000
97,84790, St George ,UT ,247000
98,84660, Spanish Fork ,UT ,329900
99,84010, BOUNTIFUL ,UT ,309000
100,78754, Austin ,TX ,64900
101,77019, HOUSTON ,TX ,22000000
102,78245, SAN ANTONIO ,TX ,205000
103,75002, ALLEN ,TX ,199500
104,77047, HOUSTON ,TX ,184900
105,75034, FRISCO ,TX ,474900
106,75074, PLANO ,TX ,200000
107,76002, Arlington ,TX ,210000
108,78217, SAN ANTONIO ,TX ,149900
109,75077, LEWISVILLE ,TX ,420000
110,78240, SAN ANTONIO ,TX ,179999
111,77429, CYPRESS ,TX ,375000
112,75063, Irving ,TX ,209900
113,75022, FLOWER MOUND ,TX ,229000
114,77065, HOUSTON ,TX ,75000
115,75230, DALLAS ,TX ,1599000
116,75104, CEDAR HILL ,TX ,400000
117,77396, HUMBLE ,TX ,83600
118,77373, SPRING ,TX ,199000
119,78750, AUSTIN ,TX ,800000
120,76107, Fort Worth ,TX ,290000
121,79925, EL PASO ,TX ,114900
122,78244, San Antonio ,TX ,98000
123,78201, San Antonio ,TX ,123500
124,78725, AUSTIN ,TX ,174900
125,08807, BRIDGEWATER ,NJ ,542500
126,08753, Toms River ,NJ ,195000
127,07052, West Orange ,NJ ,299000
128,07078, Short Hills ,NJ ,995000
129,07410, Fair Lawn ,NJ ,404900
130,08012, Blackwood ,NJ ,120000
131,08080, SEWELL ,NJ ,289999
132,07042, Montclair ,NJ ,849000
133,07728, Freehold ,NJ ,318000
134,07011, CLIFTON ,NJ ,349900
135,07830, CALIFON ,NJ ,130000
136,08820, Edison ,NJ ,365000
137,07731, Howell ,NJ ,285000
138,07719, Belmar ,NJ ,565000
139,07203, ROSELLE ,NJ ,300000
140,08360, Vineland ,NJ ,34500
141,07081, SPRINGFIELD ,NJ ,455000
142,08753, TOMS RIVER ,NJ ,499000
143,08021, Lindenwold ,NJ ,84900
144,08736, Manasquan ,NJ ,829000
145,07436, OAKLAND ,NJ ,379000
146,07424, LITTLE FALLS ,NJ ,425000
147,08527, JACKSON ,NJ ,225000
148,07719, Wall Township ,NJ ,389900
149,07004, Fairfield ,NJ ,55000
150,37212, NASHVILLE ,TN ,499900
151,38488, Taft ,TN ,119900
152,37211, NASHVILLE ,TN ,525000
153,37343, Hixson ,TN ,299900
154,37650, Erwin ,TN ,192000
155,37409, CHATTANOOGA ,TN ,259000
156,37130, MURFREESBORO ,TN ,288000
157,37890, White Pine ,TN ,399900
158,37127, Murfreesboro ,TN ,324900
159,37876, Sevierville ,TN ,278500
160,37064, FRANKLIN ,TN ,1550000
161,37040, CLARKSVILLE ,TN ,203000
162,37363, OOLTEWAH ,TN ,6500000
163,37876, Sevierville ,TN ,225000
164,37214, NASHVILLE ,TN ,374900
165,37098, Lyles ,TN ,189000
166,37072, Goodlettsville ,TN ,150000
167,37217, NASHVILLE ,TN ,119000
168,37385, Tellico Plains ,TN ,249900
169,38018, Cordova ,TN ,396000
170,38107, Memphis ,TN ,135900
171,37069, FRANKLIN ,TN ,2749000
172,37082, Kingston Springs ,TN ,610000
173,37204, NASHVILLE ,TN ,749900
174,37919, Knoxville ,TN ,127900
175,92887, YORBA LINDA ,CA ,900000
176,91351, Santa Clarita ,CA ,165000
177,94133, San Francisco ,CA ,7950000
178,92880, Corona ,CA ,164900
179,90210, BEVERLY HILLS ,CA ,35995000
180,92014, Del Mar ,CA ,48000000
181,93720, Fresno ,CA ,389900
182,94550, LIVERMORE ,CA ,650000
183,91302, CALABASAS ,CA ,2549000
184,91350, SANTA CLARITA ,CA ,454900
185,93923, Carmel ,CA ,10500000
186,91436, ENCINO ,CA ,4295000
187,90808, LONG BEACH ,CA ,829000
188,92881, CORONA ,CA ,599999
189,94591, Vallejo ,CA ,349000
190,90501, Torrance ,CA ,150000
191,92563, MURRIETA ,CA ,399900
192,92663, Newport Beach ,CA ,399900
193,92584, MENIFEE ,CA ,349000
194,90265, MALIBU ,CA ,25950000
195,90049, LOS ANGELES ,CA ,25800000
196,90049, LOS ANGELES ,CA ,32000000
197,91436, Encino ,CA ,9750000
198,91302, CALABASAS ,CA ,5750000
199,95661, Roseville ,CA ,575000
200,84790, St George ,UT ,324000
201,84103, Salt Lake City ,UT ,2500000
202,84105, SALT LAKE CITY ,UT ,399900
203,84070, Sandy ,UT ,435000
204,84403, Ogden ,UT ,210000
205,84057, Orem ,UT ,220900
206,84790, St George ,UT ,250000
207,84003, American Fork ,UT ,229900
208,84664, Mapleton ,UT ,550000
209,84770, St George ,UT ,3500000
210,84060, Park City ,UT ,1325000
211,84790, St George ,UT ,269000
212,84770, St George ,UT ,409900
213,84105, SALT LAKE CITY ,UT ,450000
214,84116, Salt Lake City ,UT ,229000
215,84097, Orem ,UT ,5950000
216,84047, Midvale ,UT ,392797
217,84081, WEST JORDAN ,UT ,489900
218,84098, Park City ,UT ,9950000
219,84108, SALT LAKE CITY ,UT ,599000
220,84092, Sandy ,UT ,529900
221,84041, LAYTON ,UT ,250000
222,84770, St George ,UT ,284000
223,84003, American Fork ,UT ,349900
224,84117, Holladay ,UT ,765000
225,77027, Houston ,TX ,7500000
226,77447, Hockley ,TX ,169900
227,77024, HOUSTON ,TX ,18950000
228,76201, DENTON ,TX ,220000
229,75228, DALLAS ,TX ,171000
230,75022, FLOWER MOUND ,TX ,10900000
231,77044, HOUSTON ,TX ,449900
232,78209, San Antonio ,TX ,189900
233,75024, PLANO ,TX ,261
234,77380, SPRING ,TX ,235000
235,76137, Fort Worth ,TX ,250000
236,75074, PLANO ,TX ,370000
237,78664, ROUND ROCK ,TX ,200000
238,75071, MCKINNEY ,TX ,250000
239,76549, Killeen ,TX ,118000
240,75248, Dallas ,TX ,169990
241,76051, Grapevine ,TX ,550000
242,78665, ROUND ROCK ,TX ,307900
243,76104, Fort Worth ,TX ,185000
244,75231, Dallas ,TX ,439000
245,79424, Lubbock ,TX ,280000
246,75240, DALLAS ,TX ,650000
247,75033, FRISCO ,TX ,424900
248,75104, CEDAR HILL ,TX ,299900
249,75215, DALLAS ,TX ,185000
250,07417, Franklin Lakes ,NJ ,9999000
251,07711, Allenhurst ,NJ ,799900
252,08857, Old Bridge ,NJ ,324999
253,07719, BELMAR ,NJ ,849000
254,08619, Trenton ,NJ ,245000
255,07203, Roselle ,NJ ,185000
256,08753, TOMS RIVER ,NJ ,1850000
257,08755, TOMS RIVER ,NJ ,289000
258,07080, SOUTH PLAINFIELD ,NJ ,430000
259,07013, Clifton ,NJ ,255000
260,08052, MAPLE SHADE ,NJ ,173000
261,08801, ANNANDALE ,NJ ,310000
262,08817, Edison ,NJ ,85000
263,08077, CINNAMINSON ,NJ ,130000
264,08854, PISCATAWAY ,NJ ,535000
265,08053, MARLTON ,NJ ,295000
266,07960, MORRISTOWN ,NJ ,349900
267,07871, Sparta ,NJ ,275000
268,07110, Nutley ,NJ ,500000
269,07728, Freehold ,NJ ,379000
270,08034, CHERRY HILL ,NJ ,1975000
271,07470, Wayne ,NJ ,549000
272,08012, Blackwood ,NJ ,150000
273,07462, Vernon ,NJ ,100000
274,08361, Vineland ,NJ ,98800
275,37342, Hillsboro ,TN ,319900
276,37043, Clarksville ,TN ,289900
277,37205, NASHVILLE ,TN ,3487000
278,37312, Cleveland ,TN ,129900
279,37803, Maryville ,TN ,314900
280,37027, BRENTWOOD ,TN ,759900
281,37013, ANTIOCH ,TN ,159900
282,37072, GOODLETTSVILLE ,TN ,200000
283,37046, College Grove ,TN ,229900
284,37863, Pigeon Forge ,TN ,249900
285,37069, FRANKLIN ,TN ,1250000
286,38114, MEMPHIS ,TN ,137000
287,38257, South Fulton ,TN ,250000
288,37211, NASHVILLE ,TN ,399900
289,37917, KNOXVILLE ,TN ,129900
290,37067, FRANKLIN ,TN ,389900
291,37074, Hartsville ,TN ,550000000
292,37210, NASHVILLE ,TN ,319900
293,37772, Lenoir City ,TN ,325000
294,37076, HERMITAGE ,TN ,234500
295,37067, FRANKLIN ,TN ,704500
296,37857, Rogersville ,TN ,265000
297,37909, KNOXVILLE ,TN ,282500
298,37814, Morristown ,TN ,176000
299,38474, Mount Pleasant ,TN ,229800
300,94544, HAYWARD ,CA ,498886
301,95134, San Jose ,CA ,189000
302,92345, HESPERIA ,CA ,300000
303,90043, LOS ANGELES ,CA ,499000
304,91342, SYLMAR ,CA ,375000
305,90265, Malibu ,CA ,35000000
306,93619, Clovis ,CA ,529000
307,91302, CALABASAS ,CA ,4750000
308,95746, Granite Bay ,CA ,839900
309,91744, La Puente ,CA ,195000
310,90049, LOS ANGELES ,CA ,2245000
311,90712, LAKEWOOD ,CA ,499000
312,92603, IRVINE ,CA ,8995000
313,91104, PASADENA ,CA ,749000
314,93036, Oxnard ,CA ,250000
315,94024, Los Altos Hills ,CA ,11998000
316,90077, LOS ANGELES ,CA ,9600000
317,90230, CULVER CITY ,CA ,860000
318,90065, LOS ANGELES ,CA ,750000
319,90068, LOS ANGELES ,CA ,1300000
320,92336, FONTANA ,CA ,374900
321,94544, Hayward ,CA ,309000
322,92557, Moreno Valley ,CA ,369000
323,94705, BERKELEY ,CA ,1095000
324,90062, LOS ANGELES ,CA ,450000
325,84770, St George ,UT ,349900
326,84004, Alpine ,UT ,859900
327,84790, St George ,UT ,549900
328,84737, Hurricane ,UT ,380000
329,84093, Cottonwood Heights ,UT ,565000
330,84660, Spanish Fork ,UT ,429000
331,84106, Salt Lake City ,UT ,600000
332,84601, Provo ,UT ,187900
333,84117, Holladay ,UT ,284900
334,84020, DRAPER ,UT ,580000
335,84025, FARMINGTON ,UT ,365000
336,84041, LAYTON ,UT ,175000
337,84302, BRIGHAM CITY ,UT ,235000
338,84601, Provo ,UT ,232000
339,84095, SOUTH JORDAN ,UT ,419000
340,84005, Eagle Mountain ,UT ,345000
341,84041, LAYTON ,UT ,289900
342,84123, Murray ,UT ,63000
343,84060, Park City ,UT ,1524000
344,84095, SOUTH JORDAN ,UT ,415000
345,84107, Murray ,UT ,124900
346,84081, WEST JORDAN ,UT ,254900
347,84116, Salt Lake City ,UT ,395000
348,84101, Salt Lake City ,UT ,309900
349,84321, Logan ,UT ,3999000
350,75023, PLANO ,TX ,265000
351,75061, IRVING ,TX ,169900
352,75025, PLANO ,TX ,319000
353,78660, PFLUGERVILLE ,TX ,225000
354,78759, AUSTIN ,TX ,599000
355,75220, DALLAS ,TX ,7295000
356,78613, CEDAR PARK ,TX ,215000
357,75216, DALLAS ,TX ,199900
358,75214, DALLAS ,TX ,14900000
359,77016, HOUSTON ,TX ,124900
360,78660, PFLUGERVILLE ,TX ,217000
361,75052, Grand Prairie ,TX ,142000
362,78228, SAN ANTONIO ,TX ,169000
363,76012, Arlington ,TX ,260000
364,78745, AUSTIN ,TX ,369000
365,77084, HOUSTON ,TX ,140000
366,76244, Fort Worth ,TX ,199900
367,75071, MCKINNEY ,TX ,399900
368,78744, AUSTIN ,TX ,134500
369,76049, Granbury ,TX ,139000
370,75707, TYLER ,TX ,89900
371,78734, Lakeway ,TX ,350000
372,75216, DALLAS ,TX ,269900
373,75150, Mesquite ,TX ,130000
374,75074, PLANO ,TX ,200000
375,07083, Union ,NJ ,419000
376,07013, Clifton ,NJ ,300000
377,07631, Englewood ,NJ ,375000
378,07731, Howell ,NJ ,490000
379,08107, Haddon Township ,NJ ,179000
380,08007, Barrington ,NJ ,159900
381,07442, POMPTON LAKES ,NJ ,189900
382,07458, Saddle River ,NJ ,14975000
383,07470, Wayne ,NJ ,470000
384,07712, OCEAN ,NJ ,369000
385,07901, Summit ,NJ ,749000
386,08810, Dayton ,NJ ,157
387,07090, WESTFIELD ,NJ ,589000
388,07039, LIVINGSTON ,NJ ,824900
389,07920, BASKING RIDGE ,NJ ,889000
390,07945, MENDHAM ,NJ ,899000
391,07840, HACKETTSTOWN ,NJ ,250000
392,07733, Holmdel ,NJ ,820000
393,07457, RIVERDALE ,NJ ,289900
394,07866, ROCKAWAY ,NJ ,355000
395,07748, MIDDLETOWN ,NJ ,325000
396,07701, RED BANK ,NJ ,319000
397,07028, Glen Ridge ,NJ ,629000
398,07920, Basking Ridge ,NJ ,799000
399,08722, BEACHWOOD ,NJ ,289900
400,38138, Memphis ,TN ,290000
401,37130, Murfreesboro ,TN ,113
402,37343, Hixson ,TN ,159900
403,37064, Franklin ,TN ,999000
404,38111, MEMPHIS ,TN ,450000
405,37803, Maryville ,TN ,78900
406,37920, Knoxville ,TN ,399900
407,37416, CHATTANOOGA ,TN ,159900
408,37215, NASHVILLE ,TN ,749000
409,37919, Knoxville ,TN ,429900
410,37620, Bristol ,TN ,139900
411,37745, Greeneville ,TN ,314900
412,37421, CHATTANOOGA ,TN ,339900
413,37207, NASHVILLE ,TN ,325000
414,37743, Greeneville ,TN ,39900
415,37303, Athens ,TN ,162900
416,37174, Spring Hill ,TN ,239000
417,38572, Crossville ,TN ,199000
418,37166, Smithville ,TN ,18900
419,37145, Pleasant Shade ,TN ,160000
420,37405, CHATTANOOGA ,TN ,1295000
421,37189, Whites Creek ,TN ,1595000
422,37042, Clarksville ,TN ,83000
423,38138, GERMANTOWN ,TN ,279900
424,38119, MEMPHIS ,TN ,199900
425,94027, Atherton ,CA ,25000000
426,90027, LOS ANGELES ,CA ,23000000
427,94602, OAKLAND ,CA ,829000
428,92037, LA JOLLA ,CA ,8800000
429,95111, SAN JOSE ,CA ,549990
430,94114, SAN FRANCISCO ,CA ,2195000
431,90066, LOS ANGELES ,CA ,750000
432,91325, NORTHRIDGE ,CA ,860000
433,94538, FREMONT ,CA ,439000
434,94116, SAN FRANCISCO ,CA ,1388000
435,94901, SAN RAFAEL ,CA ,899000
436,90210, Beverly Hills ,CA ,30000000
437,95949, Grass Valley ,CA ,325000
438,94123, SAN FRANCISCO ,CA ,6700000
439,94123, SAN FRANCISCO ,CA ,9500000
440,94541, HAYWARD ,CA ,649000
441,91710, CHINO ,CA ,492000
442,91302, Calabasas ,CA ,8000000
443,90077, LOS ANGELES ,CA ,23495000
444,94131, SAN FRANCISCO ,CA ,321557
445,96150, SOUTH LAKE TAHOE ,CA ,15880000
446,91302, Calabasas ,CA ,5295000
447,94121, SAN FRANCISCO ,CA ,1050000
448,90068, LOS ANGELES ,CA ,799000
449,91406, Lake Balboa ,CA ,599000
450,84041, LAYTON ,UT ,340000
451,84003, American Fork ,UT ,254900
452,84105, SALT LAKE CITY ,UT ,779000
453,84020, Draper ,UT ,389900
454,84009, South Jordan ,UT ,380000
455,84004, Alpine ,UT ,649900
456,84088, WEST JORDAN ,UT ,299900
457,84111, Salt Lake City ,UT ,109900
458,84790, St George ,UT ,850000
459,84108, SALT LAKE CITY ,UT ,1399000
460,84106, SALT LAKE CITY ,UT ,620000
461,84070, SANDY ,UT ,339900
462,84105, Salt Lake City ,UT ,565000
463,84790, St George ,UT ,184000
464,84118, SALT LAKE CITY ,UT ,275000
465,84043, Lehi ,UT ,274900
466,84337, Tremonton ,UT ,299900
467,84015, Clinton ,UT ,399000
468,84738, Ivins ,UT ,343500
469,84037, KAYSVILLE ,UT ,395000
470,84074, TOOELE ,UT ,265000
471,84010, BOUNTIFUL ,UT ,679900
472,84081, WEST JORDAN ,UT ,289900
473,84780, Washington ,UT ,447000
474,84094, SANDY ,UT ,200000
475,75023, PLANO ,TX ,265000
476,75061, IRVING ,TX ,169900
477,75025, PLANO ,TX ,319000
478,78660, PFLUGERVILLE ,TX ,225000
479,78759, AUSTIN ,TX ,599000
480,75220, DALLAS ,TX ,7295000
481,78613, CEDAR PARK ,TX ,215000
482,75216, DALLAS ,TX ,199900
483,75214, DALLAS ,TX ,14900000
484,77016, HOUSTON ,TX ,124900
485,78660, PFLUGERVILLE ,TX ,217000
486,75052, Grand Prairie ,TX ,142000
487,78228, SAN ANTONIO ,TX ,169000
488,76012, Arlington ,TX ,260000
489,78745, AUSTIN ,TX ,369000
490,77084, HOUSTON ,TX ,140000
491,76244, Fort Worth ,TX ,199900
492,75071, MCKINNEY ,TX ,399900
493,78744, AUSTIN ,TX ,134500
494,76049, Granbury ,TX ,139000
495,75707, TYLER ,TX ,89900
496,78734, Lakeway ,TX ,350000
497,75216, DALLAS ,TX ,269900
498,75150, Mesquite ,TX ,130000
499,75074, PLANO ,TX ,200000
500,07302, JERSEY CITY ,NJ ,999999
501,07726, MANALAPAN ,NJ ,475000
502,07039, Livingston ,NJ ,649000
503,07302, JERSEY CITY ,NJ ,1525000
504,07728, Freehold ,NJ ,589000
505,07087, Union City ,NJ ,269000
506,08753, TOMS RIVER ,NJ ,429999
507,07079, South Orange ,NJ ,849000
508,07203, Roselle ,NJ ,199900
509,07045, Montville Twp. ,NJ ,3999000
510,07035, Lincoln Park ,NJ ,174820
511,07016, Cranford ,NJ ,699900
512,07050, ORANGE ,NJ ,210000
513,08053, MARLTON ,NJ ,335000
514,08755, Toms River ,NJ ,369900
515,08753, TOMS RIVER ,NJ ,274900
516,07208, Elizabeth ,NJ ,199000
517,08854, PISCATAWAY ,NJ ,319900
518,07728, FREEHOLD ,NJ ,219900
519,08088, Southampton ,NJ ,139900
520,07067, Colonia ,NJ ,380000
521,07052, WEST ORANGE ,NJ ,325000
522,08033, HADDONFIELD ,NJ ,250000
523,08527, JACKSON ,NJ ,178848
524,07304, Jersey City ,NJ ,289500
525,37725, Dandridge ,TN ,205000
527,37918, KNOXVILLE ,TN ,180000
528,37343, HIXSON ,TN ,199900
529,38139, GERMANTOWN ,TN ,350000
530,37042, CLARKSVILLE ,TN ,218000
531,37849, POWELL ,TN ,264900
532,37909, KNOXVILLE ,TN ,189000
533,37027, BRENTWOOD ,TN ,534900
534,38018, CORDOVA ,TN ,99900
535,37826, NIOTA ,TN ,239000
536,37075, HENDERSONVILLE ,TN ,199900
537,37218, NASHVILLE ,TN ,170000
538,37918, KNOXVILLE ,TN ,199900
539,37725, Dandridge ,TN ,269900
540,37405, CHATTANOOGA ,TN ,229900
541,37312, Cleveland ,TN ,169000
543,38028, Eads ,TN ,599900
544,38017, COLLIERVILLE ,TN ,360000
546,37205, NASHVILLE ,TN ,1825000
547,37209, Nashville ,TN ,219500
548,37043, Clarksville ,TN ,649900
549,37415, CHATTANOOGA ,TN ,250000
550,91364, Woodland Hills ,CA ,349000
551,95125, SAN JOSE ,CA ,779000
552,91331, Arleta ,CA ,369000
553,92584, MENIFEE ,CA ,320000
554,94702, BERKELEY ,CA ,625000
555,93535, LANCASTER ,CA ,299950
556,91302, Hidden Hills ,CA ,10500000
557,90265, MALIBU ,CA ,14250000
558,94558, NAPA ,CA ,529000
559,90250, HAWTHORNE ,CA ,575000
560,91730, RANCHO CUCAMONGA ,CA ,500000
561,90049, LOS ANGELES ,CA ,4499000
562,92780, TUSTIN ,CA ,675000
563,92037, LA JOLLA ,CA ,15995000
564,93030, Oxnard ,CA ,495000
565,92037, LA JOLLA ,CA ,9900000
566,94544, HAYWARD ,CA ,575000
567,91331, Los angeles ,CA ,399000
568,90069, Los Angeles ,CA ,25950000
569,95051, SANTA CLARA ,CA ,895000
570,90210, BEVERLY HILLS ,CA ,10995000
571,94538, FREMONT ,CA ,878000
572,94707, BERKELEY ,CA ,1610000
573,96161, Truckee ,CA ,549000
574,94553, Martinez ,CA ,420000
575,84102, Salt Lake City ,UT ,299900
576,84043, Lehi ,UT ,294500
577,84003, American Fork ,UT ,430000
578,84109, SALT LAKE CITY ,UT ,850000
579,84770, St George ,UT ,409900
580,84103, Salt Lake City ,UT ,1050000
581,84118, Salt Lake City ,UT ,235000
582,84095, SOUTH JORDAN ,UT ,359000
583,84404, OGDEN ,UT ,228000
584,84116, Salt Lake City ,UT ,55000
585,84092, Alta ,UT ,799000
586,84094, SANDY ,UT ,469000
587,84115, South Salt Lake ,UT ,289999
588,84317, Huntsville ,UT ,225000
589,84780, Washington ,UT ,799900
590,84116, Salt Lake City ,UT ,260000
591,84710, Alton ,UT ,65000
592,84770, St George ,UT ,375000
593,84108, SALT LAKE CITY ,UT ,1000000
594,84037, Kaysville ,UT ,488600
595,84044, MAGNA ,UT ,289000
596,84790, St George ,UT ,399000
597,84604, Provo ,UT ,188900
598,84663, Springville ,UT ,265000
599,84009, South Jordan ,UT ,375000
600,77385, CONROE ,TX ,219000
601,75007, Carrollton ,TX ,299900
602,76108, Fort Worth ,TX ,292600
603,75006, Carrollton ,TX ,309900
604,75062, IRVING ,TX ,199900
605,75074, PLANO ,TX ,305000
606,75070, MCKINNEY ,TX ,329900
607,78233, SAN ANTONIO ,TX ,158000
608,78233, San Antonio ,TX ,125000
609,75007, CARROLLTON ,TX ,254900
610,78248, SAN ANTONIO ,TX ,374500
611,76039, Euless ,TX ,190000
612,78725, Austin ,TX ,260000
613,78723, Austin ,TX ,529000
614,78255, San Antonio ,TX ,1300000
615,78201, San Antonio ,TX ,299000
616,77049, HOUSTON ,TX ,294900
617,79936, EL PASO ,TX ,134900
618,75050, GRAND PRAIRIE ,TX ,110000
619,75025, PLANO ,TX ,429900
620,76123, Fort Worth ,TX ,359900
621,78758, AUSTIN ,TX ,339000
622,75232, Dallas ,TX ,165000
623,75206, DALLAS ,TX ,749000
624,75208, DALLAS ,TX ,259000
625,07631, Englewood ,NJ ,449000
626,08003, Cherry Hill ,NJ ,299999
627,07704, Fair Haven ,NJ ,2499900
628,07405, Kinnelon ,NJ ,469900
629,07860, Newton ,NJ ,187000
630,07410, Fair Lawn ,NJ ,449999
631,08260, Wildwood ,NJ ,279900
632,07960, MORRISTOWN ,NJ ,815000
633,07106, Newark ,NJ ,45000
634,07042, MONTCLAIR ,NJ ,699000
635,08096, WOODBURY ,NJ ,99900
636,07675, River Vale ,NJ ,649000
637,07438, Oak Ridge ,NJ ,199900
638,07045, MONTVILLE ,NJ ,998000
639,07430, Mahwah ,NJ ,299000
640,07728, Freehold ,NJ ,430000
641,07039, Livingston ,NJ ,799000
642,08530, Lambertville ,NJ ,374900
643,07728, Freehold ,NJ ,519000
644,07016, CRANFORD ,NJ ,449500
645,07871, SPARTA ,NJ ,550000
646,07070, Rutherford ,NJ ,599980
647,07208, Elizabeth ,NJ ,350000
648,08723, BRICK ,NJ ,179000
649,07438, Oak Ridge ,NJ ,235000
650,37385, Tellico Plains ,TN ,299900
651,37918, KNOXVILLE ,TN ,187500
652,37013, ANTIOCH ,TN ,179900
653,37931, KNOXVILLE ,TN ,239900
654,37064, FRANKLIN ,TN ,394000
655,37075, HENDERSONVILLE ,TN ,300000
656,38355, Medina ,TN ,289900
657,37214, NASHVILLE ,TN ,349900
658,37075, HENDERSONVILLE ,TN ,250000
659,37211, NASHVILLE ,TN ,229000
660,37214, NASHVILLE ,TN ,249900
661,37922, KNOXVILLE ,TN ,549000
662,37415, CHATTANOOGA ,TN ,340000
663,38242, Paris ,TN ,135000
664,37708, Bean Station ,TN ,254900
665,37917, KNOXVILLE ,TN ,149900
666,37922, KNOXVILLE ,TN ,230000
667,37912, KNOXVILLE ,TN ,325000
668,37040, CLARKSVILLE ,TN ,155000
669,37167, Smyrna ,TN ,389900
670,38016, CORDOVA ,TN ,269900
671,37404, CHATTANOOGA ,TN ,377000
672,37363, OOLTEWAH ,TN ,277000
673,37866, Sharps Chapel ,TN ,239900
674,38049, Mason ,TN ,210000
675,94553, Martinez ,CA ,420000
676,90042, LOS ANGELES ,CA ,829000
677,94533, Fairfield ,CA ,380000
678,90265, MALIBU ,CA ,22900000
679,92646, HUNTINGTON BEACH ,CA ,719900
680,95758, Elk Grove ,CA ,439900
681,95667, PLACERVILLE ,CA ,359000
682,92883, Corona ,CA ,495000
683,94705, BERKELEY ,CA ,1395000
684,92657, NEWPORT COAST ,CA ,19950000
685,93702, Fresno ,CA ,224900
686,90303, INGLEWOOD ,CA ,609000
687,90503, Torrance ,CA ,719000
688,94127, SAN FRANCISCO ,CA ,2195000
689,95125, San Jose ,CA ,205000
690,90049, LOS ANGELES ,CA ,27000000
691,91316, ENCINO ,CA ,2688000
