,zipcode,city,state,median_listing_price
3087,,Mount Bethel, PA,244725.0
3088,,Mount Pocono, PA,139725.0
3089,,Pocono Summit, PA,135050.0
3090,,Pocono Lake, PA,137300.0
3091,,Pocono Pines, PA,279500.0
3092,,Saylorsburg, PA,213774.75
3093,,Stroudsburg, PA,249712.5
3094,,Tamiment, PA,144950.0
3095,,Tannersville, PA,191299.5
3096,,Archbald, PA,141200.0
3097,,Beach Lake, PA,178775.0
3098,,Carbondale, PA,87900.0
3099,,Clarks Summit, PA,223550.0
3100,,Dalton, PA,274725.0
3101,,Damascus, PA,258300.0
3102,,Equinunk, PA,194750.0
3103,,Factoryville, PA,236000.0
3104,,Forest City, PA,79950.0
3105,,Gouldsboro, PA,125050.0
3106,,Greentown, PA,179725.0
3107,,Hawley, PA,181250.0
3108,,Honesdale, PA,211275.0
3109,,Jermyn, PA,137525.0
3110,,Lackawaxen, PA,235050.0
3111,,Lake Ariel, PA,165725.0
3112,,Lakeville, PA,274050.0
3113,,Moscow, PA,254950.0
3114,,Newfoundland, PA,172225.0
3115,,Olyphant, PA,135050.0
3116,,Peckville, PA,120050.0
3117,,Shohola, PA,114950.0
3118,,Tafton, PA,220050.0
3119,,Thompson, PA,120050.0
3120,,Tobyhanna, PA,104500.0
3121,,Union Dale, PA,268150.0
3122,,Waverly, PA,478800.0
3123,,Waymart, PA,188712.5
3124,,Scranton, PA,109050.0
3125,,Scranton, PA,103704.75
3126,,Moosic, PA,263175.0
3127,,Scranton, PA,72175.0
3128,,Scranton, PA,139374.75
3129,,Scranton, PA,94950.0
3130,,Scranton, PA,152450.0
3131,,Old Forge, PA,151000.0
3132,,Scranton, PA,112550.0
3133,,Berwick, PA,120050.0
3134,,Blakeslee, PA,176050.0
3135,,Dallas, PA,266275.0
3136,,Dushore, PA,159050.0
3137,,Harveys Lake, PA,187500.0
3138,,Laceyville, PA,248557.5
3139,,Lake Harmony, PA,239950.0
3140,,Nanticoke, PA,61800.0
3141,,Pittston, PA,132000.0
3142,,Pittston, PA,109050.0
3143,,Duryea, PA,89225.0
3144,,Pittston, PA,133700.0
3145,,Wyoming, PA,196400.0
3146,,Plymouth, PA,59500.0
3147,,Shickshinny, PA,179950.0
3148,,Tunkhannock, PA,187550.0
3149,,White Haven, PA,193050.0
3150,,Wilkes Barre, PA,73750.0
3151,,Kingston, PA,115000.0
3152,,Wilkes Barre, PA,104050.0
3153,,Wilkes Barre, PA,76475.0
3154,,Mountain Top, PA,264750.0
3155,,Shavertown, PA,218550.0
3156,,Montrose, PA,179550.0
3157,,Athens, PA,159550.0
3158,,Hallstead, PA,120525.0
3159,,New Milford, PA,237800.0
3160,,Sayre, PA,154500.0
3161,,Susquehanna, PA,110050.0
3162,,Towanda, PA,111000.0
3163,,Doylestown, PA,580800.0
3164,,Doylestown, PA,707497.5
3165,,Chalfont, PA,513500.0
3166,,Furlong, PA,583050.0
3167,,Jamison, PA,449050.0
3168,,Kintnersville, PA,474750.0
3169,,New Hope, PA,972500.0
3170,,Newtown, PA,793500.0
3171,,Ottsville, PA,555775.0
3172,,Perkasie, PA,430390.0
3173,,Pipersville, PA,671275.0
3174,,Quakertown, PA,341500.0
3175,,Richboro, PA,558275.0
3176,,Sellersville, PA,345050.0
3177,,Souderton, PA,287550.0
3178,,Southampton, PA,367000.0
3179,,Telford, PA,314677.5
3180,,Upper Black Eddy, PA,418896.5
3181,,Warminster, PA,386225.0
3182,,Warrington, PA,384680.0
3183,,Washington Crossing, PA,564050.0
3184,,Abington, PA,247549.5
3185,,Ambler, PA,607450.0
3186,,Ardmore, PA,346500.0
3187,,Bala Cynwyd, PA,364050.0
3188,,Huntingdon Valley, PA,513969.25
3189,,Bristol, PA,196050.0
3190,,Broomall, PA,359500.0
3191,,Bryn Mawr, PA,909800.0
3192,,Cheltenham, PA,239950.0
3193,,Chester, PA,44300.0
3194,,Aston, PA,230050.0
3195,,Brookhaven, PA,123800.0
3196,,Clifton Heights, PA,138050.0
3197,,Bensalem, PA,297500.0
3198,,Croydon, PA,204050.0
3199,,Darby, PA,64850.0
3200,,Dresher, PA,559998.75
3201,,Drexel Hill, PA,189499.5
3202,,Elkins Park, PA,247200.0
3203,,Fairless Hills, PA,273775.0
3204,,Flourtown, PA,646775.0
3205,,Folcroft, PA,120049.25
3206,,Folsom, PA,195524.25
3207,,Fort Washington, PA,659950.0
3208,,Gladwyne, PA,1087300.0
3209,,Glenolden, PA,129950.0
3210,,Glenside, PA,331950.0
3211,,Hatboro, PA,293775.0
3212,,Haverford, PA,944550.0
3213,,Horsham, PA,427525.0
3214,,Jenkintown, PA,544950.0
3215,,Langhorne, PA,363792.5
3216,,Lansdowne, PA,129925.0
3217,,Feasterville Trevose, PA,321250.0
3218,,Levittown, PA,264475.0
3219,,Levittown, PA,224425.0
3220,,Levittown, PA,301200.0
3221,,Levittown, PA,225025.0
3222,,Garnet Valley, PA,495025.0
3223,,Marcus Hook, PA,168275.0
3224,,Media, PA,509050.0
3225,,Springfield, PA,332500.0
3226,,Merion Station, PA,649050.0
3227,,Morrisville, PA,389950.0
3228,,Morton, PA,217450.0
3229,,Narberth, PA,372225.0
3230,,Newtown Square, PA,698050.0
3231,,Norwood, PA,152550.0
3232,,Prospect Park, PA,164450.0
3233,,Ridley Park, PA,204800.0
3234,,Sharon Hill, PA,122050.0
3235,,Swarthmore, PA,224300.0
3236,,Upper Darby, PA,115175.0
3237,,Havertown, PA,349725.0
3238,,Villanova, PA,1383800.0
3239,,Wallingford, PA,290300.0
3240,,Wayne, PA,696050.0
3241,,Willow Grove, PA,263775.0
3242,,Woodlyn, PA,170024.25
3243,,Wyncote, PA,284550.0
3244,,Wynnewood, PA,416275.0
3245,,Philadelphia, PA,599799.25
3246,,Philadelphia, PA,477292.5
3247,,Philadelphia, PA,197000.0
3248,,Philadelphia, PA,489775.0
3249,,Philadelphia, PA,337550.0
3250,,Philadelphia, PA,202450.0
3251,,Philadelphia, PA,225780.25
3252,,Philadelphia, PA,282500.0
3253,,Philadelphia, PA,284800.0
3254,,Philadelphia, PA,945050.0
3255,,Philadelphia, PA,274950.0
3256,,Philadelphia, PA,107550.0
3257,,Philadelphia, PA,219300.0
3258,,Philadelphia, PA,297500.0
3259,,Philadelphia, PA,485675.0
3260,,Philadelphia, PA,99525.0
3261,,Philadelphia, PA,349799.5
3262,,Philadelphia, PA,165325.0
3263,,Philadelphia, PA,280750.0
3264,,Philadelphia, PA,272472.5
3265,,Philadelphia, PA,299250.0
3266,,Philadelphia, PA,429050.0
3267,,Philadelphia, PA,126550.0
3268,,Philadelphia, PA,60750.0
3269,,Philadelphia, PA,57500.0
3270,,Philadelphia, PA,96050.0
3271,,Philadelphia, PA,145000.0
3272,,Philadelphia, PA,165050.0
3273,,Philadelphia, PA,184000.0
3274,,Philadelphia, PA,128524.75
3275,,Philadelphia, PA,108300.0
3276,,Philadelphia, PA,73775.0
3277,,Philadelphia, PA,115050.0
3278,,Philadelphia, PA,65550.0
3279,,Philadelphia, PA,139050.0
3280,,Philadelphia, PA,123175.0
3281,,Philadelphia, PA,235050.0
3282,,Philadelphia, PA,375050.0
3283,,Philadelphia, PA,437500.0
3284,,Philadelphia, PA,287050.0
3285,,Philadelphia, PA,169725.0
3286,,Philadelphia, PA,185025.0
3287,,Philadelphia, PA,155050.0
3288,,Philadelphia, PA,259950.0
3289,,Philadelphia, PA,135025.0
3290,,Philadelphia, PA,228775.0
3291,,Paoli, PA,623057.5
3292,,Avondale, PA,444500.0
3293,,Berwyn, PA,807300.0
3294,,Chadds Ford, PA,605000.0
3295,,Coatesville, PA,225025.0
3296,,Cochranville, PA,357950.0
3297,,Devon, PA,640040.0
3298,,Downingtown, PA,410375.5
3299,,Exton, PA,429275.0
3300,,Glen Mills, PA,715050.0
3301,,Glenmoore, PA,535040.0
3302,,Honey Brook, PA,267825.0
3303,,Kennett Square, PA,459467.5
3304,,Landenberg, PA,415050.0
3305,,Lincoln University, PA,421275.0
3306,,Malvern, PA,629997.5
3307,,Nottingham, PA,319950.0
3308,,Oxford, PA,290775.0
3309,,Parkesburg, PA,200050.0
3310,,West Chester, PA,399500.0
3311,,West Chester, PA,560412.5
3312,,West Grove, PA,325050.0
3313,,Norristown, PA,150050.0
3314,,Norristown, PA,296450.0
3315,,Bridgeport, PA,254050.0
3316,,King of Prussia, PA,328725.0
3317,,Blue Bell, PA,605050.0
3318,,Chester Springs, PA,498500.0
3319,,Collegeville, PA,452287.75
3320,,Conshohocken, PA,373725.0
3321,,Harleysville, PA,424950.0
3322,,Hatfield, PA,362250.0
3323,,Lafayette Hill, PA,444750.0
3324,,Lansdale, PA,332500.0
3325,,North Wales, PA,339050.0
3326,,Phoenixville, PA,399000.0
3327,,Plymouth Meeting, PA,391275.0
3328,,Pottstown, PA,153100.0
3329,,Pottstown, PA,339825.0
3330,,Royersford, PA,366797.5
3331,,Schwenksville, PA,446546.25
3332,,Spring City, PA,412500.0
3333,,Barto, PA,345000.0
3334,,Bechtelsville, PA,189200.0
3335,,Bernville, PA,251225.0
3336,,Bethel, PA,261200.0
3337,,Birdsboro, PA,174994.25
3338,,Blandon, PA,211385.0
3339,,Boyertown, PA,229950.0
3340,,Douglassville, PA,299950.0
3341,,Elverson, PA,399050.0
3342,,Fleetwood, PA,257000.0
3343,,Gilbertsville, PA,337500.0
3344,,Hamburg, PA,169950.0
3345,,Kempton, PA,263700.0
3346,,Kutztown, PA,226950.0
3347,,Leesport, PA,331267.5
3348,,Mertztown, PA,230050.0
3349,,Mohnton, PA,302300.0
3350,,Mohrsville, PA,217925.0
3351,,Morgantown, PA,289950.0
3352,,Oley, PA,309950.0
3353,,Robesonia, PA,193799.25
3354,,Shoemakersville, PA,198175.0
3355,,Temple, PA,149425.0
3356,,Wernersville, PA,228744.25
3357,,Womelsdorf, PA,172275.0
3358,,Reading, PA,63750.0
3359,,Reading, PA,54300.0
3360,,Reading, PA,64975.0
3361,,Reading, PA,189950.0
3362,,Reading, PA,152975.0
3363,,Reading, PA,180025.0
3364,,Reading, PA,331950.0
3365,,Reading, PA,198200.0
3366,,Reading, PA,279950.0
3367,,Reading, PA,136600.0
3368,,Bear, DE,299950.0
3369,,Newark, DE,221275.0
3370,,Claymont, DE,239050.0
3371,,Hockessin, DE,507522.5
3372,,Middletown, DE,365025.0
3373,,Newark, DE,318725.0
3374,,Newark, DE,209850.0
3375,,New Castle, DE,184950.0
3376,,Townsend, DE,325110.0
3377,,Wilmington, DE,92300.0
3378,,Wilmington, DE,122350.0
3379,,Wilmington, DE,321300.0
3380,,Wilmington, DE,201150.0
3381,,Wilmington, DE,123725.0
3382,,Wilmington, DE,226275.0
3383,,Wilmington, DE,852550.0
3384,,Wilmington, DE,281000.0
3385,,Wilmington, DE,223700.0
3386,,Wilmington, DE,325050.0
3387,,Dover, DE,246272.5
3388,,Dover, DE,225050.0
3389,,Bethany Beach, DE,613725.0
3390,,Bridgeville, DE,244950.0
3391,,Camden Wyoming, DE,230997.5
3392,,Clayton, DE,274950.0
3393,,Dagsboro, DE,343047.5
3394,,Delmar, DE,230040.0
3395,,Ellendale, DE,189700.0
3396,,Felton, DE,251475.0
3397,,Fenwick Island, DE,879950.0
3398,,Frankford, DE,334050.0
3399,,Frederica, DE,277992.5
3400,,Georgetown, DE,282500.0
3401,,Greenwood, DE,242500.0
3402,,Harbeson, DE,378720.0
3403,,Harrington, DE,201275.0
3404,,Houston, DE,209050.0
3405,,Laurel, DE,189750.0
3406,,Lewes, DE,402495.0
3407,,Lincoln, DE,245950.0
3408,,Magnolia, DE,278475.0
3409,,Milford, DE,249950.0
3410,,Millsboro, DE,289950.0
3411,,Millville, DE,337545.0
3412,,Milton, DE,328525.0
3413,,Ocean View, DE,363630.0
3414,,Rehoboth Beach, DE,559975.0
3415,,Seaford, DE,212500.0
3416,,Selbyville, DE,360843.5
3417,,Smyrna, DE,289850.0
3418,,Washington, DC,760000.0
3419,,Washington, DC,628425.0
3420,,Washington, DC,775050.0
3421,,Washington, DC,472500.0
3422,,Washington, DC,1558550.0
3423,,Washington, DC,883175.0
3424,,Washington, DC,617525.0
3425,,Washington, DC,727450.0
3426,,Washington, DC,625050.0
3427,,Washington, DC,1403669.0
3428,,Washington, DC,712050.0
3429,,Washington, DC,547025.0
3430,,Washington, DC,536275.0
3431,,Washington, DC,373725.0
3432,,Washington, DC,377275.0
3433,,Washington, DC,326675.0
3434,,Washington, DC,346500.0
3435,,Washington, DC,534975.0
3436,,Washington, DC,750024.75
3437,,Aldie, VA,720040.0
3438,,Amissville, VA,399225.0
3439,,Manassas, VA,279200.0
3440,,Manassas, VA,343275.0
3441,,Manassas, VA,350049.0
3442,,Manassas, VA,512545.0
3443,,Marshall, VA,588275.0
3444,,Middleburg, VA,897050.0
3445,,Centreville, VA,547523.75
3446,,Centreville, VA,343797.5
3447,,Clifton, VA,983500.0
3448,,Purcellville, VA,607495.0
3449,,Bluemont, VA,437500.0
3450,,Bristow, VA,470040.0
3451,,Round Hill, VA,619795.0
3452,,Ashburn, VA,510046.75
3453,,Ashburn, VA,593795.0
3454,,Chantilly, VA,609050.0
3455,,Chantilly, VA,611775.0
3456,,Gainesville, VA,522725.0
3457,,Hamilton, VA,739975.0
3458,,Sterling, VA,412475.0
3459,,Sterling, VA,560000.0
3460,,Sterling, VA,400040.0
3461,,Haymarket, VA,627525.0
3462,,Herndon, VA,605000.0
3463,,Herndon, VA,586938.0
3464,,Leesburg, VA,605990.0
3465,,Leesburg, VA,632495.0
3466,,Lovettsville, VA,481267.5
3467,,Nokesville, VA,625040.0
3468,,Warrenton, VA,399175.0
3469,,Warrenton, VA,518950.0
3470,,Reston, VA,504050.0
3471,,Reston, VA,473775.0
3472,,Reston, VA,582724.75
3473,,Waterford, VA,762450.0
3474,,The Plains, VA,1272550.0
3475,,Waldorf, MD,325024.75
3476,,Waldorf, MD,262500.0
3477,,Waldorf, MD,312500.0
3478,,Accokeek, MD,420200.0
3479,,Brandywine, MD,338800.0
3480,,Bryans Road, MD,272500.0
3481,,California, MD,283800.0
3482,,Charlotte Hall, MD,436225.0
3483,,Great Mills, MD,239950.0
3484,,Hollywood, MD,354950.0
3485,,Hughesville, MD,440070.0
3486,,Huntingtown, MD,499450.0
3487,,Indian Head, MD,205668.5
3488,,La Plata, MD,360000.0
3489,,Leonardtown, MD,365250.0
3490,,Lexington Park, MD,233799.75
3491,,Lusby, MD,249225.0
3492,,Mechanicsville, MD,292500.0
3493,,Newburg, MD,289550.0
3494,,Port Republic, MD,390950.0
3495,,Prince Frederick, MD,362175.0
3496,,Saint Leonard, MD,331222.5
3497,,Solomons, MD,508950.0
3498,,White Plains, MD,366050.0
3499,,Beltsville, MD,356792.5
3500,,Lanham, MD,309573.0
3501,,Laurel, MD,318725.0
3502,,Laurel, MD,340150.0
3503,,Lothian, MD,662550.0
3504,,North Beach, MD,322800.0
3505,,Bowie, MD,339525.0
3506,,Bowie, MD,303975.0
3507,,Bowie, MD,422050.0
3508,,Bowie, MD,426050.0
3509,,Laurel, MD,468772.5
3510,,Laurel, MD,299975.0
3511,,Chesapeake Beach, MD,332474.75
3512,,Churchton, MD,319725.0
3513,,Clinton, MD,324974.75
3514,,Owings, MD,447475.0
3515,,Riverdale, MD,307550.0
3516,,College Park, MD,344700.0
3517,,Capitol Heights, MD,244525.0
3518,,Fort Washington, MD,326325.0
3519,,Oxon Hill, MD,296050.0
3520,,Suitland, MD,243025.0
3521,,District Heights, MD,237412.5
3522,,Temple Hills, MD,257121.5
3523,,Deale, MD,423725.0
3524,,Dunkirk, MD,557300.0
3525,,Fulton, MD,900040.0
3526,,Shady Side, MD,360750.0
3527,,Greenbelt, MD,221675.0
3528,,Upper Marlboro, MD,374995.0
3529,,Upper Marlboro, MD,360047.5
3530,,Hyattsville, MD,298050.0
3531,,Hyattsville, MD,301300.0
3532,,Hyattsville, MD,303050.0
3533,,Hyattsville, MD,297500.0
3534,,Hyattsville, MD,232524.5
3535,,Jessup, MD,392225.0
3536,,Bethesda, MD,776275.0
3537,,Chevy Chase, MD,963800.0
3538,,Bethesda, MD,1454186.0
3539,,Bethesda, MD,1239799.75
3540,,Olney, MD,515050.0
3541,,Brookeville, MD,761200.0
3542,,Boyds, MD,528050.0
3543,,Rockville, MD,473775.0
3544,,Rockville, MD,398050.0
3545,,Rockville, MD,454999.75
3546,,Potomac, MD,1401925.0
3547,,Derwood, MD,614975.0
3548,,Burtonsville, MD,333050.0
3549,,Clarksburg, MD,492756.25
3550,,Damascus, MD,415050.0
3551,,Germantown, MD,324975.0
3552,,Germantown, MD,321299.75
3553,,Gaithersburg, MD,315050.0
3554,,Gaithersburg, MD,602500.0
3555,,Gaithersburg, MD,297525.0
3556,,Gaithersburg, MD,688050.0
3557,,Montgomery Village, MD,276775.0
3558,,Kensington, MD,568725.0
3559,,Silver Spring, MD,454550.0
3560,,Silver Spring, MD,391000.0
3561,,Silver Spring, MD,473800.0
3562,,Silver Spring, MD,517299.75
3563,,Silver Spring, MD,350000.0
3564,,Silver Spring, MD,462498.5
3565,,Takoma Park, MD,370049.0
3566,,Aberdeen, MD,261050.0
3567,,Abingdon, MD,259975.0
3568,,Arnold, MD,525025.0
3569,,Baldwin, MD,562449.5
3570,,Bel Air, MD,342189.5
3571,,Bel Air, MD,451701.75
3572,,Belcamp, MD,199500.0
3573,,Clarksville, MD,921045.0
3574,,Cockeysville, MD,390021.25
3575,,Crownsville, MD,633834.75
3576,,Davidsonville, MD,749550.0
3577,,Edgewater, MD,479520.0
3578,,Edgewood, MD,154950.0
3579,,Ellicott City, MD,630040.0
3580,,Ellicott City, MD,457542.5
3581,,Columbia, MD,336050.0
3582,,Columbia, MD,342225.0
3583,,Columbia, MD,315050.0
3584,,Fallston, MD,517500.0
3585,,Finksburg, MD,343550.0
3586,,Forest Hill, MD,428725.0
3587,,Gambrills, MD,682225.0
3588,,Glen Burnie, MD,309999.75
3589,,Glen Burnie, MD,267500.0
3590,,Hampstead, MD,363550.0
3591,,Elkridge, MD,350000.0
3592,,Hanover, MD,430549.5
3593,,Havre de Grace, MD,305800.0
3594,,Jarrettsville, MD,485540.0
3595,,Joppa, MD,221750.0
3596,,Kingsville, MD,599935.0
3597,,Linthicum Heights, MD,322625.0
3598,,Lutherville Timonium, MD,374975.0
3599,,Manchester, MD,349050.0
3600,,Marriottsville, MD,678750.0
3601,,Millersville, MD,499545.0
3602,,Monkton, MD,608725.0
3603,,Odenton, MD,388182.0
3604,,Crofton, MD,282450.0
3605,,Owings Mills, MD,277050.0
3606,,Parkton, MD,566975.0
3607,,Pasadena, MD,349950.0
3608,,Perry Hall, MD,370045.0
3609,,Phoenix, MD,669975.0
3610,,Randallstown, MD,238049.5
3611,,Reisterstown, MD,355748.75
3612,,Severn, MD,398940.0
3613,,Severna Park, MD,566050.0
3614,,Sparks Glencoe, MD,609400.0
3615,,Street, MD,422045.0
3616,,Westminster, MD,357050.0
3617,,Westminster, MD,397545.0
3618,,White Hall, MD,401222.25
3619,,White Marsh, MD,487450.0
3620,,Woodstock, MD,537550.0
3621,,Baltimore, MD,205000.0
3622,,Baltimore, MD,267752.0
3623,,Towson, MD,430050.0
3624,,Baltimore, MD,59800.0
3625,,Baltimore, MD,160000.0
3626,,Gwynn Oak, MD,210050.0
3627,,Pikesville, MD,284300.0
3628,,Baltimore, MD,284975.0
3629,,Baltimore, MD,342475.0
3630,,Baltimore, MD,238625.0
3631,,Baltimore, MD,221225.0
3632,,Baltimore, MD,77175.0
3633,,Baltimore, MD,182450.0
3634,,Baltimore, MD,129950.0
3635,,Baltimore, MD,50050.0
3636,,Baltimore, MD,53525.0
3637,,Baltimore, MD,146050.0
3638,,Sparrows Point, MD,322450.0
3639,,Middle River, MD,269995.0
3640,,Essex, MD,218950.0
3641,,Dundalk, MD,157926.0
3642,,Baltimore, MD,35050.0
3643,,Baltimore, MD,242000.0
3644,,Brooklyn, MD,138800.0
3645,,Curtis Bay, MD,174750.0
3646,,Halethorpe, MD,243000.0
3647,,Catonsville, MD,300049.25
3648,,Baltimore, MD,107273.75
3649,,Baltimore, MD,274500.0
3650,,Baltimore, MD,279925.0
3651,,Parkville, MD,226050.0
3652,,Nottingham, MD,250025.0
3653,,Rosedale, MD,230000.0
3654,,Baltimore, MD,160050.0
3655,,Windsor Mill, MD,223800.0
3656,,Towson, MD,319350.0
3657,,Annapolis, MD,529425.0
3658,,Annapolis, MD,462550.0
3659,,Annapolis, MD,500050.0
3660,,Cumberland, MD,96797.5
3661,,Frostburg, MD,127050.0
3662,,McHenry, MD,387025.0
3663,,Oakland, MD,254275.0
3664,,Swanton, MD,499050.0
3665,,Westernport, MD,44025.0
3666,,Easton, MD,532550.0
3667,,Cambridge, MD,219050.0
3668,,Centreville, MD,354500.0
3669,,Chester, MD,325050.0
3670,,Chestertown, MD,268775.0
3671,,Church Hill, MD,299950.0
3672,,Denton, MD,239950.0
3673,,Federalsburg, MD,113225.0
3674,,Fishing Creek, MD,241300.0
3675,,Galena, MD,388300.0
3676,,Grasonville, MD,404999.5
3677,,Greensboro, MD,214925.0
3678,,Hurlock, MD,173725.0
3679,,Millington, MD,239950.0
3680,,Oxford, MD,862050.0
3681,,Preston, MD,224950.0
3682,,Queenstown, MD,861275.0
3683,,Ridgely, MD,263700.0
3684,,Rock Hall, MD,449550.0
3685,,Royal Oak, MD,1830050.0
3686,,Saint Michaels, MD,679550.0
3687,,Stevensville, MD,429725.0
3688,,Tilghman, MD,541050.0
3689,,Trappe, MD,469800.0
3690,,Worton, MD,186225.0
3691,,Frederick, MD,318475.0
3692,,Frederick, MD,338767.5
3693,,Frederick, MD,280785.0
3694,,Frederick, MD,444420.0
3695,,Boonsboro, MD,278950.0
3696,,Brunswick, MD,323172.5
3697,,Emmitsburg, MD,318767.5
3698,,Hagerstown, MD,173800.0
3699,,Hagerstown, MD,271225.0
3700,,Hancock, MD,171025.0
3701,,Ijamsville, MD,517927.5
3702,,Jefferson, MD,390042.5
3703,,Knoxville, MD,280400.0
3704,,Middletown, MD,431295.0
3705,,Monrovia, MD,517040.0
3706,,Mount Airy, MD,532040.0
3707,,Myersville, MD,569425.0
3708,,New Market, MD,450045.0
3709,,New Windsor, MD,372450.0
3710,,Smithsburg, MD,226275.0
3711,,Sykesville, MD,433525.0
3712,,Taneytown, MD,250425.0
3713,,Thurmont, MD,300050.0
3714,,Union Bridge, MD,493050.0
3715,,Walkersville, MD,313000.0
3716,,Williamsport, MD,289937.5
3717,,Woodbine, MD,699924.5
3718,,Salisbury, MD,197550.0
3719,,Salisbury, MD,159950.0
3720,,Berlin, MD,315050.0
3721,,Bishopville, MD,386173.75
3722,,Crisfield, MD,124475.0
3723,,Deal Island, MD,159050.0
3724,,Fruitland, MD,202000.0
3725,,Hebron, MD,175700.0
3726,,Ocean City, MD,317175.0
3727,,Pocomoke City, MD,169450.0
3728,,Princess Anne, MD,171224.75
3729,,Snow Hill, MD,265050.0
3730,,Westover, MD,147525.0
3731,,Delmar, MD,221290.0
3732,,North East, MD,293040.0
3733,,Perryville, MD,184950.0
3734,,Port Deposit, MD,286200.0
3735,,Rising Sun, MD,277225.0
3736,,Chesapeake City, MD,250049.0
3737,,Conowingo, MD,355025.0
3738,,Earleville, MD,243175.0
3739,,Elkton, MD,262245.0
3740,,Annandale, VA,549050.0
3741,,Burke, VA,467225.0
3742,,Dumfries, VA,398800.0
3743,,Dumfries, VA,484995.0
3744,,Fairfax, VA,647300.0
3745,,Fairfax, VA,690649.75
3746,,Fairfax, VA,589950.0
3747,,Fairfax, VA,498425.0
3748,,Fairfax Station, VA,865025.0
3749,,Falls Church, VA,337775.0
3750,,Falls Church, VA,543750.0
3751,,Falls Church, VA,849050.0
3752,,Falls Church, VA,771299.5
3753,,Falls Church, VA,978500.0
3754,,Great Falls, VA,1592550.0
3755,,Lorton, VA,642472.5
3756,,McLean, VA,1812500.0
3757,,McLean, VA,1291300.0
3758,,Oakton, VA,746297.5
3759,,Springfield, VA,467050.0
3760,,Springfield, VA,514950.0
3761,,Springfield, VA,462071.5
3762,,Springfield, VA,537049.5
3763,,Triangle, VA,443700.0
3764,,Vienna, VA,1440800.0
3765,,Vienna, VA,876275.0
3766,,Vienna, VA,1000040.0
3767,,Woodbridge, VA,340017.5
3768,,Woodbridge, VA,360899.5
3769,,Woodbridge, VA,336050.0
3770,,Arlington, VA,669975.0
3771,,Arlington, VA,540050.0
3772,,Arlington, VA,254550.0
3773,,Arlington, VA,383314.0
3774,,Arlington, VA,1173800.0
3775,,Arlington, VA,444550.0
3776,,Arlington, VA,1512550.0
3777,,Arlington, VA,458525.0
3778,,Alexandria, VA,818700.0
3779,,Alexandria, VA,360024.75
3780,,Alexandria, VA,438300.0
3781,,Alexandria, VA,270050.0
3782,,Alexandria, VA,613674.75
3783,,Alexandria, VA,464550.0
3784,,Alexandria, VA,685050.0
3785,,Alexandria, VA,810800.0
3786,,Alexandria, VA,524950.0
3787,,Alexandria, VA,556287.5
3788,,Alexandria, VA,466300.0
3789,,Alexandria, VA,293725.0
3790,,Alexandria, VA,871248.75
3791,,Alexandria, VA,558275.0
3792,,Fredericksburg, VA,410042.5
3793,,Fredericksburg, VA,334997.5
3794,,Fredericksburg, VA,413725.0
3795,,Fredericksburg, VA,329722.5
3796,,Fredericksburg, VA,305050.0
3797,,Bowling Green, VA,269950.0
3798,,Callao, VA,182050.0
3799,,Colonial Beach, VA,207450.0
3800,,Dunnsville, VA,179050.0
3801,,Farnham, VA,368550.0
3802,,Hague, VA,304950.0
3803,,Heathsville, VA,339050.0
3804,,Irvington, VA,425050.0
3805,,Kilmarnock, VA,255050.0
3806,,King George, VA,336275.0
3807,,Lancaster, VA,449050.0
3808,,Locust Grove, VA,287500.0
3809,,Lottsburg, VA,349050.0
3810,,Montross, VA,262550.0
3811,,Reedville, VA,398050.0
3812,,Ruther Glen, VA,237500.0
3813,,Spotsylvania, VA,327275.0
3814,,Spotsylvania, VA,378517.5
3815,,Stafford, VA,425042.5
3816,,Stafford, VA,400000.0
3817,,Tappahannock, VA,279050.0
3818,,Unionville, VA,295225.0
3819,,Warsaw, VA,190512.5
3820,,Weems, VA,482550.0
3821,,White Stone, VA,549050.0
3822,,Winchester, VA,249950.0
3823,,Winchester, VA,300950.0
3824,,Winchester, VA,381775.0
3825,,Bentonville, VA,413725.0
3826,,Berryville, VA,474950.0
3827,,Cross Junction, VA,267450.0
3828,,Front Royal, VA,272325.0
3829,,Gore, VA,348050.0
3830,,Linden, VA,258950.0
3831,,Middletown, VA,441300.0
3832,,Stephens City, VA,289950.0
3833,,Stephenson, VA,345040.0
3834,,Strasburg, VA,234400.0
3835,,Woodstock, VA,236775.0
3836,,Culpeper, VA,334550.0
3837,,Bealeton, VA,356275.0
3838,,Madison, VA,357050.0
3839,,Harrisonburg, VA,268050.0
3840,,Harrisonburg, VA,272450.0
3841,,Basye, VA,155000.0
3842,,Bridgewater, VA,269500.0
3843,,Broadway, VA,257500.0
3844,,Edinburg, VA,230050.0
3845,,Elkton, VA,228000.0
3846,,Luray, VA,241200.0
3847,,McGaheysville, VA,274725.0
3848,,Mount Jackson, VA,154500.0
3849,,New Market, VA,239950.0
3850,,Penn Laird, VA,379950.0
3851,,Shenandoah, VA,168475.0
3852,,Stanley, VA,232225.0
3853,,Timberville, VA,229950.0
3854,,Charlottesville, VA,479445.0
3855,,Charlottesville, VA,421825.0
3856,,Charlottesville, VA,599950.0
3857,,Charlottesville, VA,398662.0
3858,,Afton, VA,599050.0
3859,,Arrington, VA,159950.0
3860,,Barboursville, VA,321300.0
3861,,Crozet, VA,527450.0
3862,,Earlysville, VA,708800.0
3863,,Fishersville, VA,345050.0
3864,,Free Union, VA,1301300.0
